Filename_1,Filename_2,Similarity_score
MH_Chandrap_63624935_0541180000_MRCOTHER_308752.wav,MH_Chandrap_63624935_0541360000_MRCOTHER_308752.wav,1.0
KA_Mysore_Sinc56858_1053360000_UPVNEX_152315.wav,KA_Mysore_Sinc56858_1053370000_UPVNEX_152315.wav,1.0
KA_Mysore_Sinc56858_1053360000_UPVNEX_152315.wav,KA_Mysore_Sinc56858_1053370000_UPVNEX_152315.wav,1.0
KA_Bijapur_01239238_1050130000_KTDKATES_219783.wav,KA_Bijapur_01239238_1050090000_KTDKATES_219783.wav,1.0
KA_Bijapur_01239238_1050130000_KTDKATES_219783.wav,KA_Bijapur_01239238_1050090000_KTDKATES_219783.wav,1.0
BR_Araria_Ujjw63169_1340250000_BHAROTHER_353417.wav,BR_Araria_Ujjw63169_1340280000_BHAROTHER_353417.wav,1.0
BR_Araria_Ujjw63169_1340250000_BHAROTHER_353417.wav,BR_Araria_Ujjw63169_1340280000_BHAROTHER_353417.wav,1.0
BR_Saharsa_60298837_1525320000_KTDKAMT_33317.wav,BR_Saharsa_60298837_1525300000_KTDKAMT_33317.wav,1.0
BR_Saharsa_60298837_1525320000_KTDKAMT_33317.wav,BR_Saharsa_60298837_1525300000_KTDKAMT_33317.wav,1.0
KA_Bijapur_60337613_1319300000_UPVNBU_191391.wav,KA_Bijapur_60337613_1319290000_UPVNBU_191391.wav,1.0
KA_Bijapur_60337613_1319300000_UPVNBU_191391.wav,KA_Bijapur_60337613_1319290000_UPVNBU_191391.wav,1.0
BR_Gaya_Ingl97132_0452240000_BHGJRI_185494.wav,BR_Gaya_Ingl97132_0452270000_BHGJRI_185494.wav,1.0
BR_Gaya_Ingl97132_0452240000_BHGJRI_185494.wav,BR_Gaya_Ingl97132_0452270000_BHGJRI_185494.wav,1.0
KA_Bijapur_61827728_1036440000_BHGGCH_363619.wav,KA_Bijapur_61827728_1036450000_BHGGCH_363619.wav,1.0
KA_Bijapur_61827728_1036440000_BHGGCH_363619.wav,KA_Bijapur_61827728_1036450000_BHGGCH_363619.wav,1.0
BR_Begusarai_Bitt27302_0651400000_JKJEV_370383.wav,BR_Begusarai_Bitt27302_0651440000_JKJEV_370383.wav,1.0
BR_Begusarai_Bitt27302_0651400000_JKJEV_370383.wav,BR_Begusarai_Bitt27302_0651440000_JKJEV_370383.wav,1.0
UP_Deoria_Gudu36942_1150470000_UPDEIM_17658.wav,UP_Deoria_Gudu36942_1150480000_UPDEIM_17658.wav,1.0
UP_Deoria_Gudu36942_1150470000_UPDEIM_17658.wav,UP_Deoria_Gudu36942_1150480000_UPDEIM_17658.wav,1.0
MH_Chandrap_Durg54494_0811140000_MRCTE_91457.wav,MH_Chandrap_Durg54494_0811110000_MRCTE_91457.wav,1.0
MH_Chandrap_Durg54494_0811140000_MRCTE_91457.wav,MH_Chandrap_Durg54494_0811110000_MRCTE_91457.wav,1.0
